task,step,phase,zbar_cur,sigma_cur,between_cur,zbar_inv,sigma_inv,between_inv,rowmean,cnorm,bias,star,var_off,var_wid,pos_frac,arm,iv,seed,intervention,acc
20,0,pre,-0.13923309799965006,0.324269665016407,0.2215857141361728,-0.16792148291878317,0.3232480310824523,0.23827966873178746,-0.0018328485588823757,1.0320847257760888,0.03603816182745504,-0.15171483399963337,0.025524864429040773,0.08000642351300588,0.3134375,LR,l2,1,k0.7,
20,0,post,-0.14409883350187225,0.25159755573439896,0.2174898702254507,-0.16418070295066584,0.2529794719078565,0.2355165771901963,-0.001832848558466291,0.7224593080718134,0.03603816182745504,-0.15171483395701055,0.025524864483654767,0.03920314755164872,0.29521484375,LR,l2,1,k0.7,
21,20,train,-0.24202142901450516,0.44495139235811837,0.3185482835288465,-0.1853777267193281,0.2576948781897314,0.216856297712739,-0.0020243457042827765,0.7497568315924138,0.0359939762801514,-0.17137556809756288,0.02509477538467568,0.04251755789299769,0.2603515625,LR,l2,1,k0.7,
21,100,train,-0.24467922484554921,0.7043295437329995,0.7151029895634425,-0.18718139302942863,0.290035974959139,0.3331813325555009,-0.0020695403744424258,0.8230328853936331,0.03745430510709411,-0.17454488238912497,0.03472927131786668,0.0503771989664639,0.31189453125,LR,l2,1,k0.7,
21,300,train,-0.20854267404647872,0.7922454111191969,0.5094484236232469,-0.1807978223215487,0.2848372260279604,0.2742802618525592,-0.0020258808928870263,0.8306435969618627,0.03826969403075054,-0.16925711170836244,0.029550376357574203,0.052324605736575006,0.315546875,LR,l2,1,k0.7,
21,625,train,-0.18898998764729869,0.8532997243970396,0.45035102003612726,-0.15033879310909706,0.27633415740856665,0.24044501735800086,-0.0017296128653567658,0.8104058516993257,0.03764106119633652,-0.13953669608101615,0.025871389131205486,0.05121030586816358,0.3145703125,LR,l2,1,k0.7,0.9275000095367432
22,20,train,-0.19759379853468936,0.4582661445594638,0.30912442131202256,-0.15325546507237434,0.2819560862290389,0.24142313865359236,-0.0017698764752257946,0.8367674223957036,0.03779851968574803,-0.1435037536838305,0.025561708198211113,0.05431321046892165,0.285390625,LR,l2,1,k0.7,
22,100,train,-0.15275106898097573,0.7034958700666336,0.5599567841752934,-0.13745640123865807,0.30322241290353324,0.31028737149974406,-0.0016112395424280445,0.9024064317867456,0.03946600281167775,-0.12558585028326558,0.030355191478397305,0.060574605458286496,0.34283203125,LR,l2,1,k0.7,
22,300,train,-0.215208427133778,0.8039549762679795,0.5396736208500611,-0.1714364565695102,0.30564557588811075,0.29171648360813507,-0.0019364501359247367,0.9125693737618557,0.040067178626777604,-0.15829853605689495,0.030113893361422082,0.062131386840729774,0.3242578125,LR,l2,1,k0.7,
22,625,train,-0.1773611895340048,0.8810054424342111,0.4357290238153852,-0.1395796754494927,0.2970778981748363,0.2684835209079064,-0.0016330254335394012,0.8891901045115391,0.04010057717910968,-0.1271829749305161,0.026179481840066483,0.0604070513068909,0.3328515625,LR,l2,1,k0.7,0.9235000014305115
23,20,train,-0.35731901746369504,0.4469422963354584,0.29635165806048974,-0.21917715125582227,0.29859203437462134,0.21437454067725453,-0.002396208836960758,0.9086529371730253,0.03833361636148766,-0.2071287736360036,0.025112677373543155,0.06312321463651338,0.22193359375,LR,l2,1,k0.7,
23,100,train,-0.16818171321316328,0.722554541314498,0.5597349439663947,-0.14000286011429514,0.31587057139409996,0.27902701894915455,-0.0017118196423136023,0.9747192213441045,0.04105131649877876,-0.1343037419442466,0.027594860531634038,0.07106478154780713,0.3428515625,LR,l2,1,k0.7,
23,300,train,-0.24389589626839134,0.8225100653072146,0.5162388276329655,-0.1540722839166761,0.3160279623826797,0.2688213011153183,-0.0017929124464728138,0.9754393787374727,0.041119421743787826,-0.1425426061142095,0.027638087949935778,0.07081441016772012,0.3071875,LR,l2,1,k0.7,
23,625,train,-0.1631223077634352,0.8774221134288666,0.4016329484616351,-0.10206284737774952,0.29877382141564773,0.22216123513937375,-0.0013009931404449047,0.9348565818617561,0.04121215872466564,-0.09205873181632354,0.021513785444976116,0.06634278560777183,0.33232421875,LR,l2,1,k0.7,0.9361000061035156
24,20,train,-0.36959141971786175,0.48038484963692374,0.3071906536194048,-0.17437056428128261,0.30493250721985216,0.20627709674205721,-0.001947460584343036,0.9626839609447273,0.03985597781604156,-0.15963762311110546,0.02224313627743075,0.06953491969081642,0.2423046875,LR,l2,1,k0.7,
24,100,train,-0.24266914987508728,0.7501174929822312,0.6153963980850815,-0.12895605863975804,0.32703340689561394,0.2712119553653342,-0.0014850951268600115,1.0313883613229962,0.0416172044648556,-0.11051269072201193,0.02617908483232294,0.07843764701624903,0.322890625,LR,l2,1,k0.7,
24,300,train,-0.2168398378624201,0.8491479812854041,0.5235387686795349,-0.1168221918441301,0.32200960934278494,0.2481716367607971,-0.001374429834569853,1.024489097829879,0.04184300526045263,-0.09895057953630426,0.024132939518440803,0.07784995462552936,0.33560546875,LR,l2,1,k0.7,
24,625,train,-0.1948964556391502,0.9021693456460858,0.47438398208468013,-0.09000770929428185,0.3111929481607242,0.2439326956848039,-0.0010996315978813057,0.9726252901914237,0.04211212292080745,-0.07053173180892366,0.02327336919546972,0.07131973384508644,0.331796875,LR,l2,1,k0.7,0.9344000220298767
25,20,train,-0.4213608619204715,0.47741676166835456,0.4054002877712945,-0.22633641118610645,0.32007881881306505,0.23460636763286238,-0.0023715263062371542,0.9949003610332078,0.03987752895685844,-0.20305643660234943,0.026128255397834765,0.07402375259478206,0.22513671875,LR,l2,1,k0.7,
25,100,train,-0.18596069892497907,0.7331356087960144,0.6498401421725946,-0.13035447921162183,0.33409013087872635,0.3050001456796275,-0.0014259064067108657,1.045920381735294,0.0431560485297814,-0.10291068367871681,0.02898962480644447,0.08085785776563686,0.34568359375,LR,l2,1,k0.7,
25,300,train,-0.25876528422547973,0.8450630357504701,0.5915134108028439,-0.17039009459463744,0.33712794831622406,0.3187028268808987,-0.0017934915986260842,1.0352971632917713,0.04350796275772154,-0.1402133921795858,0.032115401103375,0.0797044529192217,0.31349609375,LR,l2,1,k0.7,
25,625,train,-0.11035652850173928,0.8839960011820696,0.45896299445776884,-0.08234726297447562,0.31122657728657543,0.2632606250195306,-0.000984402492463339,0.9737412295597294,0.044154091882519425,-0.0566859454265892,0.02497458917224866,0.0710548188847698,0.3588671875,LR,l2,1,k0.7,0.9402999877929688
26,20,train,-0.2002432315823976,0.4908114063998124,0.396609509529899,-0.12029542829721608,0.31665756508831316,0.25396378156224614,-0.001335526328873321,0.9978157841180629,0.042958367134269794,-0.09385002766558193,0.02534123875401729,0.07434041395308251,0.31224609375,LR,l2,1,k0.7,
26,100,train,-0.14811134449914504,0.7335623388050789,0.6516827582024838,-0.09133892084961603,0.33672880252202037,0.32714206059284956,-0.0011032354209799227,1.0572454031806615,0.043918612177367325,-0.069094410304886,0.0309675453630261,0.08168878991370587,0.37091796875,LR,l2,1,k0.7,
26,300,train,-0.15257381415198162,0.8393552912945126,0.52105700212498,-0.07942055065757253,0.33130390110917507,0.29259438563023965,-0.0010346652812871769,1.0531388706882117,0.045156026654876766,-0.06083282075889988,0.027804069933215027,0.08104498654867115,0.35890625,LR,l2,1,k0.7,
26,625,train,-0.12314066263442447,0.8917164718035869,0.43993020590408916,-0.05730794534395808,0.31544871596734536,0.2550049807989606,-0.000839757222436285,1.0014550738463983,0.04395863392506726,-0.04206425842780037,0.024108897120129553,0.07455069889659771,0.36265625,LR,l2,1,k0.7,0.9172999858856201
27,20,train,-0.3767526331699846,0.5137889688410653,0.5017609728330805,-0.17414668161389535,0.3270554507692338,0.2673986911212982,-0.0019370217665035565,1.0244478014197598,0.04208969609462656,-0.15633457517472776,0.027547520872351204,0.07803121325719387,0.25939453125,LR,l2,1,k0.7,
27,100,train,-0.292406707751951,0.7506221660723835,0.7649294996470585,-0.14042814361858932,0.3437092428648364,0.3387988201310171,-0.001637083430683112,1.0655711278591433,0.04362675053300336,-0.12407249392452378,0.032696498799103885,0.08353329649748954,0.30798828125,LR,l2,1,k0.7,
27,300,train,-0.18001727804763665,0.8327497052601306,0.6256491738659496,-0.09171357858581977,0.33260232479696306,0.29903212757384684,-0.0011940620314407442,1.0453488715311505,0.04507801309591741,-0.07723908861983117,0.028369863493378143,0.08055375739897878,0.343203125,LR,l2,1,k0.7,
27,625,train,-0.08213043617068261,0.8896386338528292,0.49250863109896076,-0.040784046187111136,0.3146847708913316,0.252323794593946,-0.0007217681960209908,0.9905049100280207,0.04556221193852252,-0.028374142725873335,0.02353440262874465,0.0738485012895442,0.365390625,LR,l2,1,k0.7,0.9315999746322632
28,20,train,-0.38735715863512,0.4993722256499309,0.5281487154676553,-0.16593018590924882,0.3269465702040239,0.2760738645408481,-0.0019395735117722999,1.0197628157120588,0.04301225909031928,-0.15567340738076754,0.028209299265737578,0.07692980048656999,0.26703125,LR,l2,1,k0.7,
28,100,train,-0.355523601792179,0.757974718605976,0.7467917777305126,-0.162901127477474,0.34559788657094004,0.35184840877513807,-0.001925945943680748,1.0754381747145416,0.043927733541931954,-0.15336195467299896,0.03491533256255949,0.08221504159475188,0.29859375,LR,l2,1,k0.7,
28,300,train,-0.18907999953576765,0.831972286922427,0.6394945777395086,-0.10080899847588908,0.33494740424640623,0.3127575846973075,-0.0013053071618686527,1.0569162903250933,0.044535090875579046,-0.08917771858033938,0.029799642268154253,0.08004992569890941,0.3512109375,LR,l2,1,k0.7,
28,625,train,-0.11183202289070145,0.8947162918322727,0.5398830101502314,-0.05219620050409819,0.31738733047409007,0.2750988455511618,-0.0008867123234064184,1.0006691124969151,0.044798007052741014,-0.04603486309877338,0.026838620621601673,0.07229494716776999,0.35177734375,LR,l2,1,k0.7,0.9261999726295471
29,20,train,-0.45188008380826944,0.5031257363902822,0.48532625330167967,-0.20286265021538236,0.329386744264354,0.28825073812251967,-0.0022528044273057617,1.0264628683553303,0.042100834328739435,-0.18867152173383772,0.03109555596360024,0.07518861376545952,0.2250390625,LR,l2,1,k0.7,
29,100,train,-0.2456932952831371,0.7549352837681373,0.7952820582069579,-0.11921085334522004,0.3428811385063711,0.3579306848116232,-0.0014901998502469753,1.0720190001871108,0.04527599272900261,-0.10737681915173271,0.03442098176239241,0.08120940922228277,0.3376171875,LR,l2,1,k0.7,
29,300,train,-0.2630595453638154,0.8405291186146542,0.683283869586798,-0.11278982190809339,0.3373029737148808,0.33929202837742395,-0.0014271666771531516,1.0525016917138545,0.04591877698032477,-0.10027705457462234,0.0328030795879824,0.07921653386701702,0.315078125,LR,l2,1,k0.7,
29,625,train,-0.22205763474838655,0.89560374861304,0.578502383497785,-0.08689404555446086,0.3223518895600229,0.3044898301112877,-0.0011957832622730624,0.9924662771437673,0.04635855782078579,-0.07613486301511681,0.029324861339364686,0.07278316601986068,0.31015625,LR,l2,1,k0.7,0.9365000128746033
30,20,train,-0.3009290424106674,0.4865936633205291,0.39514163579853834,-0.14396402048581206,0.3258833585132223,0.29799668305496474,-0.0017583723104434487,1.0126932907826764,0.044936222186443046,-0.13518758971565287,0.02965153082589611,0.07531304707492058,0.25853515625,LR,l2,1,k0.7,
30,100,train,-0.1800855401931673,0.7375825562232632,0.6235240963188408,-0.08273928107595928,0.33733850120510284,0.3445174736065414,-0.0012445194996187207,1.0519466199376408,0.04697302397828025,-0.08051283036918701,0.03166343975573215,0.08115276184813375,0.33748046875,LR,l2,1,k0.7,
30,300,train,-0.16253661506309366,0.8397910583132242,0.6021412814456842,-0.06758134589566588,0.33662874994630515,0.34167642173968704,-0.0010870006900611014,1.0365592812559334,0.046309787812060674,-0.06504018435887071,0.03207552548431326,0.08034547396158435,0.32953125,LR,l2,1,k0.7,
30,625,train,-0.1409818994324022,0.8976282497103314,0.5311913459858189,-0.06251462231344862,0.3215903376085456,0.30544530477185977,-0.0010244181007413864,0.9828563184958121,0.04550252952234587,-0.05943661913867276,0.028539821443098315,0.07416825978475589,0.34541015625,LR,l2,1,k0.7,0.9326000213623047
31,20,train,-0.3000880303603923,0.478781295857559,0.44281205835301063,-0.1257207259983821,0.3265770807986442,0.3044141215338742,-0.0016557254445177451,1.0040211082694044,0.04367605755571276,-0.12593283400753968,0.03000830177208444,0.07625182848938616,0.27701171875,LR,l2,1,k0.7,
31,100,train,-0.33306090190252347,0.7664742553516747,0.7561174989374752,-0.12357644531082805,0.34319873923090033,0.370545558351574,-0.0016817612566516244,1.0550588150569487,0.04473395597469789,-0.12754198721332588,0.03571937013685507,0.08222020889850208,0.30341796875,LR,l2,1,k0.7,
31,300,train,-0.19402147795273678,0.8345784330753775,0.6604102710968516,-0.0594473396438365,0.33550637134509603,0.35276227784384934,-0.001109850534775428,1.0295736332814844,0.04624810132896528,-0.06744255893564827,0.033551839952761,0.07937672479090113,0.3374609375,LR,l2,1,k0.7,
31,625,train,-0.1217001647607959,0.8825306995679373,0.5915481566895925,-0.031383708932437165,0.31816229717937594,0.31549194952289555,-0.0008396864551390329,0.9688555027460535,0.045758215686655605,-0.04025742741913087,0.03022759446295226,0.0717322043866546,0.35875,LR,l2,1,k0.7,0.9340999722480774
32,20,train,-0.2816274134935137,0.47338613657267825,0.4548043780096723,-0.1271322755740763,0.32228145189859103,0.2897116667762176,-0.0017431696980809875,0.9938383683717033,0.04418513589160284,-0.13438135366565593,0.0299501046800601,0.07553628475614423,0.2996875,LR,l2,1,k0.7,
32,100,train,-0.30876217232127795,0.766480070702686,0.6775041973282899,-0.13641184251315974,0.34592229012471004,0.35879294480235807,-0.0018690640748420858,1.0720659039838427,0.045605855732865165,-0.14585697830420905,0.036346743374154576,0.08437790236704384,0.32330078125,LR,l2,1,k0.7,
32,300,train,-0.2181825779873583,0.8645591133746386,0.6937320850754238,-0.08321172669128146,0.34170276011098866,0.3555947817948785,-0.001352950235241194,1.0690167006395366,0.04741674379212782,-0.09117651784995427,0.03427196038278322,0.08354128812516307,0.35185546875,LR,l2,1,k0.7,
32,625,train,-0.2211053304041815,0.9183087180019905,0.5792367889305163,-0.07536573480235352,0.32363169451724977,0.3132754910214332,-0.001282176212863365,1.0155022304111454,0.04663823037364637,-0.08470509528012174,0.030308605439409476,0.07535743399413032,0.33712890625,LR,l2,1,k0.7,0.9345999956130981
33,20,train,-0.1733029019729063,0.5267575480063117,0.46497561571786244,-0.09412451511383857,0.3317984894687175,0.32733774865285725,-0.0014581111263319141,1.0396353174974116,0.04625257288149442,-0.10311314033627507,0.031601880571996824,0.07848926279666063,0.324453125,LR,l2,1,k0.7,
33,100,train,-0.2671449595442535,0.7680507636544073,0.6680384066726268,-0.12642467074695105,0.35085337711076997,0.4020714881700176,-0.0017435247908681147,1.0881312772635607,0.04700869734340813,-0.13159416714196828,0.038297642133822994,0.08447568923008142,0.31892578125,LR,l2,1,k0.7,
33,300,train,-0.14983356959082525,0.8450457558210984,0.5631018529887568,-0.07713314300302455,0.341098055134271,0.3593549180871701,-0.0012593973082316032,1.0691581351479753,0.048017800379311665,-0.08099210412760467,0.03369012156279533,0.0823527810556274,0.34509765625,LR,l2,1,k0.7,
33,625,train,-0.1498911461897516,0.8987121468167503,0.49319745147660343,-0.06587822466054057,0.3238807203989157,0.31624181067170537,-0.001102784903668127,1.0086486279014941,0.04642421059368644,-0.0665426618809453,0.029055320867735056,0.07483103268531606,0.347265625,LR,l2,1,k0.7,0.9275000095367432
34,20,train,-0.2783315817153412,0.5056261844528201,0.45689286124318085,-0.13426739385848555,0.3307197743617645,0.3060431147238861,-0.0017607641819318337,1.0310810716104966,0.04594384869851638,-0.1344249812850797,0.030303374279138852,0.07791214862387051,0.26583984375,LR,l2,1,k0.7,
34,100,train,-0.2568956133892036,0.7678530147866486,0.5638535704291749,-0.13074941681527805,0.34590309705842825,0.34508434258779885,-0.0017482638369880293,1.0814452465903954,0.04796917123836465,-0.1311191507617991,0.0342415330807261,0.08429983200833911,0.3194140625,LR,l2,1,k0.7,
34,300,train,-0.21437693422967208,0.8595777872924605,0.6017353318982568,-0.09745696277748361,0.3396500861707954,0.3513892284873046,-0.0014388989257351373,1.0625920562457403,0.04928800472524017,-0.09810965270254343,0.03402101485987094,0.08032218041070553,0.3341796875,LR,l2,1,k0.7,
34,625,train,-0.20310613103580402,0.9083831513064934,0.5047236010532644,-0.08001709524353824,0.3200865910920862,0.29618528403197164,-0.0013278365202848874,1.001533194684781,0.04772070736034948,-0.08829996027414623,0.028643474994653056,0.0727096808519541,0.32462890625,LR,l2,1,k0.7,0.927299976348877
35,20,train,-0.16047224838193183,0.4822062877725303,0.4292097326551745,-0.09397897453764933,0.3226341526383297,0.28702313397619084,-0.00149520228603661,1.0210264283338961,0.047892528214724735,-0.10527272224222842,0.028064256419204733,0.07505733828177809,0.3480859375,LR,l2,1,k0.7,
35,100,train,-0.11920125349426143,0.7326275345308214,0.5798925672812467,-0.05604243559745548,0.33813079839224114,0.34561156814128613,-0.0011971389309972898,1.074586694259815,0.049931146853487006,-0.07270114572012097,0.03235576692277868,0.08127640313012612,0.36453125,LR,l2,1,k0.7,
35,300,train,-0.04893533177695039,0.8274940592078288,0.4988976310015606,-0.026791004473690226,0.3327441417015307,0.3331094528073432,-0.0009060780119781016,1.057907852128617,0.0501633209099964,-0.042653328003798875,0.030756767757478515,0.07968479025973989,0.38939453125,LR,l2,1,k0.7,
35,625,train,-0.07310648751043723,0.8890208967754423,0.5565498018593812,-0.014235866540840086,0.32170519966733746,0.3341372426334848,-0.0007838037645779772,1.0014335457486814,0.04860193998378236,-0.03168920258055502,0.030922398877131954,0.07271970467025174,0.37103515625,LR,l2,1,k0.7,0.91839998960495
36,20,train,-0.22207996632815608,0.48097164456376734,0.34421707129847234,-0.08571184115833658,0.319606756900522,0.2636503287877593,-0.0014478338104223088,1.0258921317638023,0.047307756440714,-0.10100517102356893,0.0254327848329961,0.07581401235585009,0.3065234375,LR,l2,1,k0.7,
36,100,train,-0.18698895871521054,0.7630794349452286,0.5837900009801702,-0.06486289757528768,0.3405090824249471,0.3418382103440806,-0.0012838084583350962,1.082932702822533,0.049237012017983944,-0.0822735172903128,0.03206244867290756,0.08315630359336895,0.3469921875,LR,l2,1,k0.7,
36,300,train,-0.10702744525430298,0.8446237920514821,0.5319669343757778,-0.03526811383795638,0.3335558274124678,0.318991088907472,-0.0010068431650816542,1.0701056215763063,0.05066872217546916,-0.05247008853313557,0.030294215116391587,0.08101013355346125,0.37892578125,LR,l2,1,k0.7,
36,625,train,-0.15972703910221656,0.9095544535338971,0.5617591235279873,-0.041485519696890634,0.32410821453772165,0.3174945822881347,-0.0010793786825646953,1.0131899354192866,0.04984425081900554,-0.06072493958207824,0.03115145079286505,0.07421557391352827,0.3523046875,LR,l2,1,k0.7,0.9309999942779541
37,20,train,-0.212408052924678,0.4863039625926823,0.6131049294470747,-0.0724646583494364,0.33074871753262175,0.33952583231918865,-0.0013361405585000285,1.0323586106219624,0.04880413737380877,-0.08806717776497724,0.03311335549960119,0.07647232850061142,0.304609375,LR,l2,1,k0.7,
37,100,train,-0.17410822396436912,0.7561964161267917,0.709763909380705,-0.06241718249133496,0.34458156510123733,0.36530380769774173,-0.001232604867417997,1.0853712707703553,0.050744763966067696,-0.07552058152974199,0.03535761997338551,0.08377564009317648,0.34244140625,LR,l2,1,k0.7,
37,300,train,-0.16623124913823492,0.8523143492656629,0.5945296849106476,-0.07621868760796952,0.33836976701805177,0.3170028834447709,-0.0012872305041749174,1.0694498669166876,0.05161508943361696,-0.08024598676256663,0.03170362555141677,0.08299134158506682,0.35533203125,LR,l2,1,k0.7,
37,625,train,-0.17341569925490233,0.9158171798515248,0.508062745004088,-0.05806687921153401,0.3230458118329192,0.29075436963719864,-0.0011195448036594644,1.0101232210277435,0.051804034749220594,-0.0628796852073738,0.02877812760490103,0.07641259251900122,0.3375,LR,l2,1,k0.7,0.9272000193595886
38,20,train,-0.4298872708052219,0.46509793380374415,0.5342357081734085,-0.19443976891073705,0.3326376141991133,0.3099752569323437,-0.0024552270106909684,1.0283933741234488,0.049292898701678495,-0.20221518387220727,0.03353559706982694,0.07957655941752821,0.23833984375,LR,l2,1,k0.7,
38,100,train,-0.26607507386683915,0.791233449361068,0.8865172749607187,-0.11491658563654966,0.3512535419074082,0.38904297397988197,-0.0017022366689203449,1.0935360177913662,0.051906707813905086,-0.12246669180368382,0.038681639169058396,0.08742937363829982,0.3241796875,LR,l2,1,k0.7,
38,300,train,-0.24923651596843446,0.8650787420509732,0.6497934530989913,-0.10026613949184743,0.3403899220996183,0.32655911931086906,-0.0015407057866615227,1.079178633557622,0.05172081832628464,-0.10610571116626798,0.0327766261997737,0.08543142274352816,0.32224609375,LR,l2,1,k0.7,
38,625,train,-0.1644426606418011,0.9068971977541048,0.591528092238366,-0.05334526010198119,0.321843540095293,0.2832583148077321,-0.001066795964887708,1.024101677694066,0.05191782399124349,-0.05736242034386452,0.0281615728032041,0.0771515334865584,0.35462890625,LR,l2,1,k0.7,0.9355000257492065
39,20,train,-0.1253886351047342,0.4832090740749509,0.39020162795061014,-0.07569609416358136,0.326441947703447,0.2918612781500841,-0.0013008643785755516,1.0414074726910538,0.05269403103739023,-0.08056366941945249,0.029111838009563632,0.07976660250944914,0.3388671875,LR,l2,1,k0.7,
39,100,train,-0.16712019831864444,0.7421146465720789,0.6379580735437752,-0.08184359471565184,0.3436641990980539,0.3308213732270731,-0.0013832319401641247,1.0895060901614666,0.05398141007288359,-0.08771384316063635,0.033041875471183646,0.08714060749493832,0.3536328125,LR,l2,1,k0.7,
39,300,train,-0.08785604237755351,0.8314984850302777,0.5544606832034226,-0.04854982479551269,0.33373456964694914,0.29934757226318776,-0.0010732162148413406,1.0642260908873709,0.05470791392028332,-0.055230006771614513,0.029845548888407528,0.0836710499897702,0.37515625,LR,l2,1,k0.7,
39,625,train,-0.14172354776169824,0.8922614379338841,0.48602993891552515,-0.05681023574009661,0.32018763666785577,0.28044152935753686,-0.001099407702826223,1.00150968201254,0.051694430387578906,-0.06092648902262515,0.028222446293082824,0.07616268998695992,0.3426171875,LR,l2,1,k0.7,0.9340999722480774
40,20,train,-0.24862713574819448,0.47057400708428804,0.3986019629973594,-0.12925776732977048,0.3294717537408636,0.2753342369179678,-0.001762307855604663,1.0194644613273716,0.050916764903813604,-0.12961019563303983,0.030027452770526018,0.08030875580563994,0.28404296875,LR,l2,1,k0.7,
40,100,train,-0.1140379548659265,0.7684322869492347,0.5968656947323346,-0.09003727123702994,0.34699597197474547,0.3306209717327819,-0.0014114219634112466,1.0739389459818534,0.053117887573316695,-0.09146508995768138,0.033431933042907855,0.08883076200119955,0.3915234375,LR,l2,1,k0.7,
40,300,train,-0.05713961095953371,0.8458086953066456,0.5272128296116924,-0.04753904890077643,0.33930060068600193,0.28890023801399595,-0.0010178970028285426,1.0646614254919964,0.05401369543746114,-0.050257446222496345,0.029173064636115638,0.08694693088761347,0.387578125,LR,l2,1,k0.7,
